order_line_id,dc_id,promised_date,qty_committed,shipment_group
OL-0175710,CD-GO,2026-09-29,112,SHP-00365
OL-0175701,CD-PR,2026-09-29,350,SHP-00366
OL-0175706,CD-PE,2026-09-28,224,SHP-00367
OL-0175702,CD-PR,2026-09-25,75,SHP-00368
OL-0175721,CD-SP,2026-09-28,75,SHP-00369
OL-0175719,CD-PE,2026-09-30,175,SHP-00370
OL-0175708,CD-GO,2026-09-25,75,SHP-00371
OL-0175696,CD-PE,2026-10-01,350,SHP-00372
OL-0175698,CD-PE,2026-09-28,75,SHP-00373
OL-0175722,CD-PE,2026-09-28,350,SHP-00374
OL-0175694,CD-GO,2026-09-29,75,SHP-00375
OL-0175695,CD-GO,2026-09-29,75,SHP-00375
OL-0175704,CD-PR,2026-09-29,525,SHP-00376
OL-0175712,CD-PR,2026-09-29,175,SHP-00377
OL-0175714,CD-PR,2026-09-25,175,SHP-00378
OL-0175715,CD-PR,2026-09-25,75,SHP-00378
OL-0175720,CD-SP,2026-09-28,150,SHP-00379
OL-0175718,CD-SP,2026-09-28,150,SHP-00380
OL-0175691,CD-PR,2026-09-25,336,SHP-00381
OL-0175705,CD-SP,2026-09-28,112,SHP-00382
OL-0175699,CD-SP,2026-09-28,336,SHP-00383
OL-0175723,CD-PR,2026-09-25,175,SHP-00384
OL-0175716,CD-PE,2026-09-28,225,SHP-00356
OL-0175711,CD-SP,2026-09-28,75,SHP-00385
OL-0175700,CD-PE,2026-09-28,112,SHP-00386
OL-0175717,CD-SP,2026-09-29,75,SHP-00387
OL-0175814,CD-SP,2026-09-29,75,SHP-00388
OL-0175823,CD-PE,2026-10-02,175,SHP-00389
OL-0175817,CD-PR,2026-09-28,75,SHP-00390
OL-0175824,CD-SP,2026-09-29,75,SHP-00391
OL-0175832,CD-SP,2026-09-29,75,SHP-00392
OL-0175816,CD-PE,2026-09-29,350,SHP-00393
OL-0175802,CD-PR,2026-09-30,350,SHP-00394
OL-0175821,CD-PR,2026-09-28,112,SHP-00395
OL-0175813,CD-SP,2026-09-29,75,SHP-00396
OL-0175826,CD-PE,2026-09-29,224,SHP-00397
OL-0175805,CD-GO,2026-09-30,125,SHP-00398
OL-0175822,CD-SP,2026-09-29,112,SHP-00399
OL-0175804,CD-PE,2026-09-29,150,SHP-00400
OL-0175806,CD-GO,2026-09-28,75,SHP-00401
OL-0175807,CD-GO,2026-09-28,112,SHP-00402
OL-0175828,CD-PE,2026-09-29,225,SHP-00403
OL-0175811,CD-GO,2026-09-30,112,SHP-00404
OL-0175825,CD-SP,2026-09-29,75,SHP-00405
OL-0175803,CD-PR,2026-09-28,75,SHP-00406
OL-0175819,CD-PR,2026-09-28,125,SHP-00407
OL-0175818,CD-PR,2026-09-30,525,SHP-00408
OL-0175809,CD-SP,2026-09-29,125,SHP-00409
OL-0175810,CD-PR,2026-09-28,175,SHP-00410
OL-0175829,CD-GO,2026-09-28,112,SHP-00411
OL-0175808,CD-SP,2026-09-29,448,SHP-00412
OL-0175815,CD-PR,2026-09-28,350,SHP-00413
OL-0175820,CD-SP,2026-09-29,75,SHP-00414
OL-0175831,CD-SP,2026-09-29,75,SHP-00415
OL-0175833,CD-PE,2026-09-29,125,SHP-00416
OL-0175830,CD-PR,2026-09-29,112,SHP-00417
OL-0175827,CD-PE,2026-09-30,175,SHP-00418
OL-0175812,CD-GO,2026-09-29,75,SHP-00419
OL-0175920,CD-PR,2026-09-29,175,SHP-00420
OL-0175912,CD-SP,2026-09-30,150,SHP-00421
OL-0175932,CD-PE,2026-09-30,75,SHP-00422
OL-0175923,CD-PR,2026-09-29,75,SHP-00423
OL-0175907,CD-PR,2026-10-01,175,SHP-00424
OL-0175913,CD-GO,2026-09-29,150,SHP-00425
OL-0175929,CD-PE,2026-09-30,224,SHP-00426
OL-0175930,CD-PE,2026-10-05,175,SHP-00427
OL-0175904,CD-PE,2026-10-02,175,SHP-00428
OL-0175922,CD-SP,2026-09-30,448,SHP-00429
OL-0175916,CD-SP,2026-09-30,125,SHP-00430
OL-0175924,CD-PE,2026-09-30,112,SHP-00431
OL-0175928,CD-PR,2026-10-01,175,SHP-00432
OL-0175915,CD-SP,2026-09-30,112,SHP-00433
OL-0175917,CD-SP,2026-09-30,75,SHP-00434
OL-0175919,CD-SP,2026-09-30,75,SHP-00435
OL-0175909,CD-PR,2026-10-01,175,SHP-00436
OL-0175933,CD-SP,2026-09-30,75,SHP-00437
OL-0175931,CD-SP,2026-09-30,75,SHP-00438
OL-0175914,CD-PR,2026-09-29,224,SHP-00439
OL-0175911,CD-GO,2026-10-01,75,SHP-00440
OL-0175908,CD-GO,2026-09-29,112,SHP-00441
OL-0175918,CD-PR,2026-09-29,150,SHP-00442
OL-0175934,CD-PE,2026-09-30,75,SHP-00443
OL-0175910,CD-PE,2026-09-30,75,SHP-00444
OL-0175927,CD-PE,2026-09-30,525,SHP-00445
OL-0175925,CD-PR,2026-09-29,75,SHP-00446
OL-0175906,CD-PR,2026-09-29,175,SHP-00447
OL-0175921,CD-PR,2026-10-01,350,SHP-00448
OL-0175905,CD-GO,2026-10-01,125,SHP-00449
OL-0175926,CD-PR,2026-09-29,175,SHP-00450
OL-0176014,CD-PR,2026-10-02,175,SHP-00451
OL-0176011,CD-PR,2026-09-30,112,SHP-00452
OL-0176004,CD-PR,2026-09-30,75,SHP-00453
OL-0176012,CD-GO,2026-09-30,112,SHP-00454
OL-0176019,CD-GO,2026-10-02,125,SHP-00455
OL-0175998,CD-SP,2026-10-01,112,SHP-00456
OL-0176000,CD-PR,2026-09-30,112,SHP-00457
OL-0176021,CD-PE,2026-10-01,112,SHP-00458
OL-0176002,CD-GO,2026-09-30,75,SHP-00459
OL-0176009,CD-PE,2026-10-01,175,SHP-00460
OL-0176016,CD-GO,2026-09-30,75,SHP-00461
OL-0176001,CD-PR,2026-10-02,175,SHP-00462
OL-0176015,CD-PE,2026-10-01,75,SHP-00463
OL-0176006,CD-PR,2026-09-30,175,SHP-00464
OL-0176008,CD-PE,2026-10-01,112,SHP-00465
OL-0176020,CD-PE,2026-10-06,175,SHP-00466
OL-0176007,CD-SP,2026-10-01,224,SHP-00467
OL-0176010,CD-PR,2026-09-30,175,SHP-00468
OL-0176003,CD-PR,2026-09-30,75,SHP-00469
OL-0175996,CD-SP,2026-10-01,75,SHP-00470
OL-0176005,CD-SP,2026-10-01,75,SHP-00471
OL-0175997,CD-SP,2026-10-01,75,SHP-00472
OL-0176013,CD-SP,2026-10-01,75,SHP-00473
OL-0175999,CD-GO,2026-10-02,112,SHP-00474
OL-0176018,CD-PR,2026-10-02,175,SHP-00475
OL-0176017,CD-PE,2026-10-02,75,SHP-00476
OL-0175161,CD-SP,2026-09-18,78,SHP-00477
OL-0175162,CD-SP,2026-09-18,12,SHP-00477
OL-0175134,CD-PR,2026-09-17,18,SHP-00478
OL-0175124,CD-PE,2026-09-22,42,SHP-00479
OL-0175131,CD-PE,2026-09-18,42,SHP-00480
OL-0175157,CD-SP,2026-09-18,24,SHP-00481
OL-0175152,CD-PE,2026-09-18,18,SHP-00482
OL-0175138,CD-GO,2026-09-21,36,SHP-00483
OL-0175155,CD-GO,2026-09-21,24,SHP-00484
OL-0175158,CD-PE,2026-09-18,36,SHP-00485
OL-0175128,CD-PE,2026-09-18,72,SHP-00486
OL-0175129,CD-PE,2026-09-18,138,SHP-00486
OL-0175156,CD-PE,2026-09-18,78,SHP-00487
OL-0175139,CD-SP,2026-09-18,54,SHP-00488
OL-0175144,CD-SP,2026-09-18,120,SHP-00489
OL-0175126,CD-SP,2026-09-18,6,SHP-00490
OL-0175136,CD-SP,2026-09-18,18,SHP-00491
OL-0175135,CD-SP,2026-09-22,90,SHP-00492
OL-0175149,CD-GO,2026-09-17,6,SHP-00493
OL-0175132,CD-SP,2026-09-18,48,SHP-00494
OL-0175140,CD-PR,2026-09-17,30,SHP-00495
OL-0175142,CD-PR,2026-09-17,18,SHP-00496
OL-0175164,CD-GO,2026-09-17,66,SHP-00497
OL-0175127,CD-SP,2026-09-18,54,SHP-00498
OL-0175143,CD-SP,2026-09-18,18,SHP-00499
OL-0175125,CD-SP,2026-09-18,48,SHP-00500
OL-0175153,CD-SP,2026-09-18,48,SHP-00501
OL-0175148,CD-PR,2026-09-17,72,SHP-00502
OL-0175154,CD-GO,2026-09-21,6,SHP-00503
OL-0175130,CD-PE,2026-09-18,48,SHP-00504
OL-0175133,CD-PR,2026-09-21,120,SHP-00505
OL-0175163,CD-PR,2026-09-17,30,SHP-00506
OL-0175145,CD-GO,2026-09-17,18,SHP-00507
OL-0175146,CD-GO,2026-09-17,36,SHP-00507
OL-0175147,CD-GO,2026-09-17,12,SHP-00507
OL-0175151,CD-PR,2026-09-21,252,SHP-00508
OL-0175137,CD-PR,2026-09-17,138,SHP-00509
OL-0175160,CD-PR,2026-09-17,6,SHP-00510
OL-0175150,CD-PR,2026-09-17,60,SHP-00511
OL-0175159,CD-SP,2026-09-21,48,SHP-00512
OL-0175141,CD-GO,2026-09-22,12,SHP-00513
OL-0175232,CD-SP,2026-09-21,12,SHP-00514
OL-0175237,CD-SP,2026-09-23,54,SHP-00515
OL-0175238,CD-GO,2026-09-18,18,SHP-00516
OL-0175264,CD-GO,2026-09-22,6,SHP-00517
OL-0175230,CD-PE,2026-09-21,90,SHP-00518
OL-0175231,CD-PE,2026-09-21,66,SHP-00518
OL-0175249,CD-PE,2026-09-21,42,SHP-00519
OL-0175235,CD-PR,2026-09-18,30,SHP-00520
OL-0175257,CD-PR,2026-09-22,66,SHP-00521
OL-0175254,CD-GO,2026-09-22,30,SHP-00522
OL-0175255,CD-GO,2026-09-22,6,SHP-00522
OL-0175228,CD-PE,2026-09-21,24,SHP-00523
OL-0175262,CD-PR,2026-09-18,30,SHP-00524
OL-0175263,CD-PE,2026-09-21,30,SHP-00525
OL-0175229,CD-GO,2026-09-18,6,SHP-00526
OL-0175250,CD-PR,2026-09-18,48,SHP-00527
OL-0175260,CD-PE,2026-09-21,72,SHP-00528
OL-0175269,CD-PE,2026-09-21,78,SHP-00529
OL-0175247,CD-PR,2026-09-18,48,SHP-00530
OL-0175248,CD-PR,2026-09-18,66,SHP-00530
OL-0175270,CD-PR,2026-09-18,12,SHP-00531
OL-0175243,CD-PE,2026-09-21,24,SHP-00532
OL-0175259,CD-SP,2026-09-21,216,SHP-00533
OL-0175240,CD-PR,2026-09-18,18,SHP-00534
OL-0175256,CD-GO,2026-09-18,60,SHP-00535
OL-0175261,CD-PE,2026-09-21,18,SHP-00536
OL-0175233,CD-SP,2026-09-21,54,SHP-00537
OL-0175234,CD-SP,2026-09-21,54,SHP-00537
OL-0175265,CD-SP,2026-09-21,42,SHP-00538
OL-0175253,CD-GO,2026-09-22,36,SHP-00539
OL-0175266,CD-PR,2026-09-22,84,SHP-00540
OL-0175239,CD-GO,2026-09-18,24,SHP-00541
OL-0175245,CD-PR,2026-09-22,36,SHP-00542
OL-0175246,CD-SP,2026-09-21,54,SHP-00543
OL-0175244,CD-PR,2026-09-18,126,SHP-00544
OL-0175242,CD-PR,2026-09-18,60,SHP-00545
OL-0175267,CD-SP,2026-09-21,30,SHP-00546
OL-0175236,CD-PR,2026-09-22,96,SHP-00547
OL-0175268,CD-PE,2026-09-21,36,SHP-00548
OL-0175252,CD-SP,2026-09-21,54,SHP-00549
OL-0175241,CD-GO,2026-09-22,18,SHP-00550
OL-0175251,CD-PE,2026-09-24,42,SHP-00551
OL-0175258,CD-GO,2026-09-18,6,SHP-00552
OL-0175227,CD-SP,2026-09-22,72,SHP-00553
OL-0175340,CD-PE,2026-09-22,24,SHP-00554
OL-0175350,CD-GO,2026-09-23,18,SHP-00555
OL-0175360,CD-PR,2026-09-23,90,SHP-00556
OL-0175351,CD-GO,2026-09-21,72,SHP-00557
OL-0175352,CD-GO,2026-09-21,36,SHP-00557
OL-0175341,CD-SP,2026-09-22,48,SHP-00558
OL-0175362,CD-PE,2026-09-25,96,SHP-00559
OL-0175346,CD-GO,2026-09-21,12,SHP-00560
OL-0175344,CD-PR,2026-09-21,42,SHP-00561
OL-0175358,CD-PR,2026-09-21,114,SHP-00562
OL-0175336,CD-GO,2026-09-23,12,SHP-00563
OL-0175337,CD-GO,2026-09-23,6,SHP-00563
OL-0175353,CD-SP,2026-09-22,96,SHP-00564
OL-0175335,CD-PR,2026-09-21,72,SHP-00565
OL-0175347,CD-PR,2026-09-21,42,SHP-00566
OL-0175363,CD-PR,2026-09-21,48,SHP-00567
OL-0175342,CD-PE,2026-09-22,156,SHP-00568
OL-0175343,CD-GO,2026-09-23,36,SHP-00569
OL-0175356,CD-PE,2026-09-22,84,SHP-00570
OL-0175357,CD-PE,2026-09-22,24,SHP-00570
OL-0175349,CD-SP,2026-09-22,24,SHP-00571
OL-0175348,CD-PR,2026-09-23,186,SHP-00572
OL-0175361,CD-PR,2026-09-21,18,SHP-00573
OL-0175333,CD-GO,2026-09-21,24,SHP-00574
OL-0175345,CD-PE,2026-09-22,36,SHP-00575
OL-0175332,CD-SP,2026-09-22,24,SHP-00576
OL-0175334,CD-PE,2026-09-22,36,SHP-00577
OL-0175338,CD-SP,2026-09-22,60,SHP-00578
OL-0175359,CD-SP,2026-09-22,66,SHP-00579
OL-0175331,CD-SP,2026-09-22,90,SHP-00580
OL-0175330,CD-PE,2026-09-24,42,SHP-00581
OL-0175339,CD-GO,2026-09-23,48,SHP-00582
OL-0175354,CD-PR,2026-09-24,162,SHP-00583
OL-0175355,CD-GO,2026-09-24,54,SHP-00584
OL-0175456,CD-GO,2026-09-24,30,SHP-00585
OL-0175457,CD-PR,2026-09-24,126,SHP-00586
OL-0175430,CD-PE,2026-09-23,48,SHP-00587
OL-0175440,CD-PR,2026-09-22,12,SHP-00588
OL-0175438,CD-PR,2026-09-22,30,SHP-00589
OL-0175439,CD-GO,2026-09-22,6,SHP-00590
OL-0175431,CD-GO,2026-09-24,6,SHP-00591
OL-0175432,CD-GO,2026-09-24,6,SHP-00591
OL-0175427,CD-PE,2026-09-23,18,SHP-00592
OL-0175435,CD-GO,2026-09-24,78,SHP-00593
OL-0175459,CD-PE,2026-09-23,18,SHP-00594
OL-0175460,CD-PR,2026-09-22,72,SHP-00595
OL-0175448,CD-PR,2026-09-24,138,SHP-00596
OL-0175449,CD-GO,2026-09-22,48,SHP-00597
OL-0175462,CD-PR,2026-09-22,48,SHP-00598
OL-0175463,CD-PR,2026-09-22,54,SHP-00598
OL-0175429,CD-GO,2026-09-22,30,SHP-00599
OL-0175436,CD-PR,2026-09-24,6,SHP-00600
OL-0175437,CD-GO,2026-09-24,66,SHP-00601
OL-0175447,CD-PR,2026-09-24,114,SHP-00602
OL-0175464,CD-SP,2026-09-23,48,SHP-00603
OL-0175465,CD-SP,2026-09-23,30,SHP-00603
OL-0175446,CD-PE,2026-09-23,36,SHP-00604
OL-0175461,CD-PR,2026-09-22,42,SHP-00605
OL-0175455,CD-PE,2026-09-23,66,SHP-00606
OL-0175454,CD-PE,2026-09-25,24,SHP-00607
OL-0175433,CD-SP,2026-09-23,60,SHP-00608
OL-0175444,CD-PE,2026-09-23,54,SHP-00609
OL-0175445,CD-PE,2026-09-23,36,SHP-00609
OL-0175458,CD-SP,2026-09-23,54,SHP-00610
OL-0175441,CD-PR,2026-09-22,42,SHP-00611
OL-0175442,CD-PR,2026-09-22,30,SHP-00611
OL-0175443,CD-SP,2026-09-23,72,SHP-00612
OL-0175434,CD-PE,2026-09-23,84,SHP-00613
OL-0175453,CD-GO,2026-09-24,42,SHP-00584
OL-0175428,CD-SP,2026-09-24,42,SHP-00614
OL-0175450,CD-PE,2026-09-29,54,SHP-00615
OL-0175451,CD-GO,2026-09-23,18,SHP-00616
OL-0175452,CD-GO,2026-09-23,6,SHP-00616
OL-0175521,CD-SP,2026-09-24,90,SHP-00617
OL-0175540,CD-PR,2026-09-25,72,SHP-00618
OL-0175514,CD-PR,2026-09-23,54,SHP-00619
OL-0175519,CD-SP,2026-09-24,48,SHP-00620
OL-0175518,CD-PE,2026-09-24,30,SHP-00621
OL-0175535,CD-SP,2026-09-24,36,SHP-00622
OL-0175538,CD-SP,2026-09-24,6,SHP-00623
OL-0175539,CD-GO,2026-09-25,60,SHP-00624
OL-0175511,CD-PE,2026-09-24,90,SHP-00625
OL-0175536,CD-PR,2026-09-23,60,SHP-00626
OL-0175515,CD-PE,2026-09-24,6,SHP-00627
OL-0175512,CD-PE,2026-09-24,30,SHP-00628
OL-0175533,CD-PR,2026-09-23,24,SHP-00629
OL-0175516,CD-GO,2026-09-25,6,SHP-00630
OL-0175520,CD-GO,2026-09-25,12,SHP-00631
OL-0175528,CD-GO,2026-09-23,12,SHP-00632
OL-0175529,CD-GO,2026-09-23,6,SHP-00632
OL-0175517,CD-PE,2026-09-24,36,SHP-00633
OL-0175524,CD-PE,2026-09-28,30,SHP-00634
OL-0175525,CD-GO,2026-09-25,12,SHP-00635
OL-0175526,CD-GO,2026-09-25,6,SHP-00635
OL-0175542,CD-GO,2026-09-25,36,SHP-00636
OL-0175543,CD-PR,2026-09-23,36,SHP-00637
OL-0175522,CD-PR,2026-09-23,48,SHP-00638
OL-0175523,CD-PR,2026-09-23,24,SHP-00638
OL-0175532,CD-SP,2026-09-24,84,SHP-00639
OL-0175534,CD-PE,2026-09-24,24,SHP-00640
OL-0175527,CD-GO,2026-09-23,42,SHP-00641
OL-0175530,CD-PE,2026-09-29,54,SHP-00615
OL-0175513,CD-PR,2026-09-25,96,SHP-00642
OL-0175537,CD-PR,2026-09-23,6,SHP-00643
OL-0175541,CD-GO,2026-09-24,12,SHP-00644
OL-0175531,CD-PR,2026-09-25,24,SHP-00645
OL-0175625,CD-PE,2026-09-25,90,SHP-00646
OL-0175642,CD-GO,2026-09-24,42,SHP-00647
OL-0175636,CD-PE,2026-09-30,66,SHP-00648
OL-0175637,CD-GO,2026-09-24,60,SHP-00649
OL-0175647,CD-GO,2026-09-28,48,SHP-00650
OL-0175633,CD-PE,2026-09-29,30,SHP-00651
OL-0175634,CD-GO,2026-09-28,18,SHP-00652
OL-0175635,CD-GO,2026-09-28,12,SHP-00652
OL-0175621,CD-PR,2026-09-28,186,SHP-00653
OL-0175627,CD-PR,2026-09-24,78,SHP-00654
OL-0175648,CD-PE,2026-09-25,12,SHP-00655
OL-0175632,CD-PR,2026-09-24,42,SHP-00656
OL-0175624,CD-GO,2026-09-28,108,SHP-00657
OL-0175620,CD-PE,2026-09-25,36,SHP-00658
OL-0175643,CD-GO,2026-09-28,36,SHP-00659
OL-0175619,CD-SP,2026-09-25,48,SHP-00660
OL-0175649,CD-PR,2026-09-24,90,SHP-00661
OL-0175650,CD-PR,2026-09-24,30,SHP-00661
OL-0175652,CD-SP,2026-09-25,36,SHP-00662
OL-0175646,CD-GO,2026-09-28,36,SHP-00663
OL-0175631,CD-GO,2026-09-28,84,SHP-00664
OL-0175653,CD-SP,2026-09-25,72,SHP-00665
OL-0175654,CD-SP,2026-09-25,24,SHP-00665
OL-0175645,CD-PE,2026-09-25,72,SHP-00666
OL-0175640,CD-GO,2026-09-24,18,SHP-00667
OL-0175626,CD-PR,2026-09-24,6,SHP-00668
OL-0175622,CD-PE,2026-09-25,42,SHP-00669
OL-0175629,CD-PR,2026-09-24,96,SHP-00670
OL-0175630,CD-PR,2026-09-24,42,SHP-00670
OL-0175618,CD-PE,2026-09-25,6,SHP-00671
OL-0175638,CD-SP,2026-09-25,30,SHP-00672
OL-0175639,CD-SP,2026-09-25,60,SHP-00672
OL-0175617,CD-PE,2026-09-25,168,SHP-00673
OL-0175644,CD-GO,2026-09-28,12,SHP-00674
OL-0175628,CD-PR,2026-09-24,78,SHP-00675
OL-0175623,CD-PR,2026-09-29,138,SHP-00676
OL-0175641,CD-SP,2026-09-28,90,SHP-00677
OL-0175651,CD-GO,2026-09-25,12,SHP-00678
OL-0175755,CD-PR,2026-09-25,30,SHP-00679
OL-0175732,CD-PE,2026-09-28,48,SHP-00680
OL-0175731,CD-PR,2026-09-29,36,SHP-00681
OL-0175743,CD-GO,2026-09-29,60,SHP-00682
OL-0175762,CD-PR,2026-09-25,84,SHP-00683
OL-0175730,CD-SP,2026-09-28,12,SHP-00684
OL-0175724,CD-GO,2026-09-29,24,SHP-00685
OL-0175740,CD-PE,2026-09-28,48,SHP-00686
OL-0175757,CD-SP,2026-09-28,66,SHP-00687
OL-0175748,CD-SP,2026-09-28,6,SHP-00688
OL-0175753,CD-PR,2026-09-25,48,SHP-00689
OL-0175726,CD-PE,2026-09-28,54,SHP-00690
OL-0175734,CD-GO,2026-09-29,30,SHP-00691
OL-0175761,CD-SP,2026-09-28,114,SHP-00692
OL-0175727,CD-PE,2026-10-01,30,SHP-00693
OL-0175728,CD-GO,2026-09-25,24,SHP-00694
OL-0175735,CD-PR,2026-09-25,48,SHP-00695
OL-0175752,CD-SP,2026-09-28,72,SHP-00696
OL-0175741,CD-GO,2026-09-25,18,SHP-00697
OL-0175742,CD-GO,2026-09-25,12,SHP-00697
OL-0175725,CD-PR,2026-09-29,84,SHP-00698
OL-0175738,CD-PR,2026-09-25,114,SHP-00699
OL-0175739,CD-PR,2026-09-25,12,SHP-00699
OL-0175760,CD-PE,2026-09-28,48,SHP-00700
OL-0175737,CD-PE,2026-09-28,90,SHP-00701
OL-0175756,CD-GO,2026-09-29,12,SHP-00702
OL-0175751,CD-SP,2026-09-28,30,SHP-00703
OL-0175764,CD-PR,2026-09-25,18,SHP-00704
OL-0175729,CD-PE,2026-09-28,54,SHP-00705
OL-0175758,CD-SP,2026-09-28,84,SHP-00706
OL-0175759,CD-GO,2026-09-29,72,SHP-00707
OL-0175746,CD-PE,2026-10-01,48,SHP-00708
OL-0175747,CD-GO,2026-09-25,60,SHP-00709
OL-0175749,CD-PR,2026-09-29,138,SHP-00710
OL-0175750,CD-SP,2026-09-28,84,SHP-00711
OL-0175763,CD-PR,2026-09-29,174,SHP-00712
OL-0175744,CD-PE,2026-09-30,42,SHP-00713
OL-0175745,CD-GO,2026-09-29,18,SHP-00714
OL-0175733,CD-PE,2026-09-28,54,SHP-00715
OL-0175754,CD-GO,2026-09-30,18,SHP-00716
OL-0175736,CD-PE,2026-09-29,96,SHP-00717
OL-0175853,CD-PR,2026-09-28,168,SHP-00718
OL-0175854,CD-PR,2026-09-28,42,SHP-00718
OL-0175869,CD-GO,2026-09-28,6,SHP-00719
OL-0175860,CD-GO,2026-09-28,66,SHP-00720
OL-0175861,CD-GO,2026-09-28,30,SHP-00720
OL-0175841,CD-SP,2026-09-29,6,SHP-00721
OL-0175870,CD-PR,2026-09-28,114,SHP-00722
OL-0175835,CD-PE,2026-09-29,96,SHP-00723
OL-0175852,CD-GO,2026-09-28,12,SHP-00724
OL-0175834,CD-GO,2026-09-30,12,SHP-00725
OL-0175842,CD-SP,2026-09-29,66,SHP-00726
OL-0175837,CD-SP,2026-09-29,42,SHP-00727
OL-0175844,CD-PE,2026-10-02,72,SHP-00728
OL-0175845,CD-GO,2026-09-28,30,SHP-00729
OL-0175866,CD-SP,2026-09-29,30,SHP-00730
OL-0175871,CD-SP,2026-09-29,6,SHP-00731
OL-0175846,CD-PE,2026-09-29,30,SHP-00732
OL-0175859,CD-GO,2026-09-30,12,SHP-00733
OL-0175867,CD-GO,2026-09-30,48,SHP-00734
OL-0175848,CD-PR,2026-09-30,192,SHP-00735
OL-0175836,CD-PE,2026-09-29,114,SHP-00736
OL-0175862,CD-PE,2026-09-29,36,SHP-00737
OL-0175868,CD-SP,2026-09-29,84,SHP-00738
OL-0175850,CD-PE,2026-09-29,30,SHP-00739
OL-0175855,CD-PE,2026-10-01,48,SHP-00740
OL-0175856,CD-GO,2026-09-30,30,SHP-00741
OL-0175857,CD-GO,2026-09-30,12,SHP-00741
OL-0175858,CD-GO,2026-09-30,12,SHP-00741
OL-0175838,CD-PE,2026-09-29,60,SHP-00742
OL-0175839,CD-PE,2026-09-29,12,SHP-00742
OL-0175840,CD-PE,2026-09-29,30,SHP-00742
OL-0175843,CD-SP,2026-09-29,96,SHP-00743
OL-0175865,CD-SP,2026-09-29,36,SHP-00744
OL-0175851,CD-PR,2026-09-28,24,SHP-00745
OL-0175847,CD-GO,2026-09-30,36,SHP-00746
OL-0175863,CD-PR,2026-10-01,126,SHP-00747
OL-0175864,CD-GO,2026-10-01,60,SHP-00748
OL-0175849,CD-PR,2026-09-29,30,SHP-00749
OL-0175936,CD-PE,2026-09-30,36,SHP-00750
OL-0175962,CD-GO,2026-10-01,30,SHP-00751
OL-0175941,CD-PE,2026-09-30,18,SHP-00752
OL-0175966,CD-GO,2026-10-01,12,SHP-00753
OL-0175967,CD-GO,2026-10-01,72,SHP-00753
OL-0175940,CD-PE,2026-09-30,120,SHP-00754
OL-0175952,CD-PE,2026-09-30,30,SHP-00755
OL-0175946,CD-PE,2026-10-02,30,SHP-00756
OL-0175968,CD-SP,2026-09-30,102,SHP-00757
OL-0175937,CD-SP,2026-09-30,72,SHP-00758
OL-0175951,CD-PR,2026-09-29,12,SHP-00759
OL-0175955,CD-GO,2026-10-01,30,SHP-00760
OL-0175956,CD-GO,2026-10-01,12,SHP-00760
OL-0175965,CD-PE,2026-09-30,24,SHP-00761
OL-0175938,CD-SP,2026-09-30,42,SHP-00762
OL-0175970,CD-PR,2026-10-01,96,SHP-00763
OL-0175973,CD-PR,2026-09-29,18,SHP-00764
OL-0175954,CD-SP,2026-09-30,42,SHP-00765
OL-0175971,CD-GO,2026-09-29,18,SHP-00766
OL-0175944,CD-PR,2026-10-01,18,SHP-00767
OL-0175957,CD-PE,2026-10-05,54,SHP-00768
OL-0175958,CD-GO,2026-09-29,6,SHP-00769
OL-0175963,CD-GO,2026-10-01,6,SHP-00770
OL-0175959,CD-GO,2026-09-29,60,SHP-00771
OL-0175960,CD-GO,2026-09-29,6,SHP-00771
OL-0175935,CD-PE,2026-10-05,12,SHP-00772
OL-0175969,CD-SP,2026-09-30,30,SHP-00773
OL-0175942,CD-PR,2026-10-01,150,SHP-00774
OL-0175943,CD-GO,2026-10-01,30,SHP-00775
OL-0175953,CD-PR,2026-09-29,66,SHP-00776
OL-0175964,CD-SP,2026-09-30,36,SHP-00777
OL-0175947,CD-PR,2026-09-29,12,SHP-00778
OL-0175948,CD-PR,2026-09-29,42,SHP-00778
OL-0175949,CD-PE,2026-09-30,48,SHP-00779
OL-0175961,CD-PE,2026-09-30,54,SHP-00780
OL-0175974,CD-PR,2026-09-29,66,SHP-00781
OL-0175950,CD-PR,2026-09-30,108,SHP-00782
OL-0175945,CD-GO,2026-09-30,54,SHP-00783
OL-0175939,CD-PE,2026-10-01,66,SHP-00784
OL-0175972,CD-PR,2026-09-30,60,SHP-00785
OL-0176036,CD-GO,2026-10-02,6,SHP-00786
OL-0176037,CD-GO,2026-10-02,12,SHP-00787
OL-0176031,CD-PE,2026-10-01,78,SHP-00788
OL-0176051,CD-GO,2026-09-30,6,SHP-00789
OL-0176028,CD-PE,2026-10-01,24,SHP-00790
OL-0176047,CD-PE,2026-10-01,18,SHP-00791
OL-0176050,CD-SP,2026-10-01,36,SHP-00792
OL-0176038,CD-PE,2026-10-06,6,SHP-00793
OL-0176039,CD-GO,2026-09-30,42,SHP-00794
OL-0176046,CD-GO,2026-10-02,6,SHP-00795
OL-0176054,CD-PR,2026-09-30,36,SHP-00785
OL-0176048,CD-GO,2026-10-02,48,SHP-00796
OL-0176042,CD-PR,2026-10-02,30,SHP-00797
OL-0176043,CD-GO,2026-10-02,84,SHP-00798
OL-0176030,CD-PR,2026-10-02,156,SHP-00799
OL-0176052,CD-PR,2026-09-30,78,SHP-00800
OL-0176040,CD-GO,2026-09-30,12,SHP-00801
OL-0176041,CD-SP,2026-10-01,72,SHP-00802
