date,region,is_business_day,holiday_name
2026-04-06,SE,1,
2026-04-06,S,1,
2026-04-06,CO,1,
2026-04-06,NE,1,
2026-04-06,N,1,
2026-04-07,SE,1,
2026-04-07,S,1,
2026-04-07,CO,1,
2026-04-07,NE,1,
2026-04-07,N,1,
2026-04-08,SE,1,
2026-04-08,S,1,
2026-04-08,CO,1,
2026-04-08,NE,1,
2026-04-08,N,1,
2026-04-09,SE,1,
2026-04-09,S,1,
2026-04-09,CO,1,
2026-04-09,NE,1,
2026-04-09,N,1,
2026-04-10,SE,1,
2026-04-10,S,1,
2026-04-10,CO,1,
2026-04-10,NE,1,
2026-04-10,N,1,
2026-04-11,SE,0,
2026-04-11,S,0,
2026-04-11,CO,0,
2026-04-11,NE,0,
2026-04-11,N,0,
2026-04-12,SE,0,
2026-04-12,S,0,
2026-04-12,CO,0,
2026-04-12,NE,0,
2026-04-12,N,0,
2026-04-13,SE,1,
2026-04-13,S,1,
2026-04-13,CO,1,
2026-04-13,NE,1,
2026-04-13,N,1,
2026-04-14,SE,1,
2026-04-14,S,1,
2026-04-14,CO,1,
2026-04-14,NE,1,
2026-04-14,N,1,
2026-04-15,SE,1,
2026-04-15,S,1,
2026-04-15,CO,1,
2026-04-15,NE,1,
2026-04-15,N,1,
2026-04-16,SE,1,
2026-04-16,S,1,
2026-04-16,CO,1,
2026-04-16,NE,1,
2026-04-16,N,1,
2026-04-17,SE,1,
2026-04-17,S,1,
2026-04-17,CO,1,
2026-04-17,NE,1,
2026-04-17,N,1,
2026-04-18,SE,0,
2026-04-18,S,0,
2026-04-18,CO,0,
2026-04-18,NE,0,
2026-04-18,N,0,
2026-04-19,SE,0,
2026-04-19,S,0,
2026-04-19,CO,0,
2026-04-19,NE,0,
2026-04-19,N,0,
2026-04-20,SE,1,
2026-04-20,S,1,
2026-04-20,CO,1,
2026-04-20,NE,1,
2026-04-20,N,1,
2026-04-21,SE,0,Tiradentes
2026-04-21,S,0,Tiradentes
2026-04-21,CO,0,Tiradentes
2026-04-21,NE,0,Tiradentes
2026-04-21,N,0,Tiradentes
2026-04-22,SE,1,
2026-04-22,S,1,
2026-04-22,CO,1,
2026-04-22,NE,1,
2026-04-22,N,1,
2026-04-23,SE,1,
2026-04-23,S,1,
2026-04-23,CO,1,
2026-04-23,NE,1,
2026-04-23,N,1,
2026-04-24,SE,1,
2026-04-24,S,1,
2026-04-24,CO,1,
2026-04-24,NE,1,
2026-04-24,N,1,
2026-04-25,SE,0,
2026-04-25,S,0,
2026-04-25,CO,0,
2026-04-25,NE,0,
2026-04-25,N,0,
2026-04-26,SE,0,
2026-04-26,S,0,
2026-04-26,CO,0,
2026-04-26,NE,0,
2026-04-26,N,0,
2026-04-27,SE,1,
2026-04-27,S,1,
2026-04-27,CO,1,
2026-04-27,NE,1,
2026-04-27,N,1,
2026-04-28,SE,1,
2026-04-28,S,1,
2026-04-28,CO,1,
2026-04-28,NE,1,
2026-04-28,N,1,
2026-04-29,SE,1,
2026-04-29,S,1,
2026-04-29,CO,1,
2026-04-29,NE,1,
2026-04-29,N,1,
2026-04-30,SE,1,
2026-04-30,S,1,
2026-04-30,CO,1,
2026-04-30,NE,1,
2026-04-30,N,1,
2026-05-01,SE,0,Dia do Trabalho
2026-05-01,S,0,Dia do Trabalho
2026-05-01,CO,0,Dia do Trabalho
2026-05-01,NE,0,Dia do Trabalho
2026-05-01,N,0,Dia do Trabalho
2026-05-02,SE,0,
2026-05-02,S,0,
2026-05-02,CO,0,
2026-05-02,NE,0,
2026-05-02,N,0,
2026-05-03,SE,0,
2026-05-03,S,0,
2026-05-03,CO,0,
2026-05-03,NE,0,
2026-05-03,N,0,
2026-05-04,SE,1,
2026-05-04,S,1,
2026-05-04,CO,1,
2026-05-04,NE,1,
2026-05-04,N,1,
2026-05-05,SE,1,
2026-05-05,S,1,
2026-05-05,CO,1,
2026-05-05,NE,1,
2026-05-05,N,1,
2026-05-06,SE,1,
2026-05-06,S,1,
2026-05-06,CO,1,
2026-05-06,NE,1,
2026-05-06,N,1,
2026-05-07,SE,1,
2026-05-07,S,1,
2026-05-07,CO,1,
2026-05-07,NE,1,
2026-05-07,N,1,
2026-05-08,SE,1,
2026-05-08,S,1,
2026-05-08,CO,1,
2026-05-08,NE,1,
2026-05-08,N,1,
2026-05-09,SE,0,
2026-05-09,S,0,
2026-05-09,CO,0,
2026-05-09,NE,0,
2026-05-09,N,0,
2026-05-10,SE,0,
2026-05-10,S,0,
2026-05-10,CO,0,
2026-05-10,NE,0,
2026-05-10,N,0,
2026-05-11,SE,1,
2026-05-11,S,1,
2026-05-11,CO,1,
2026-05-11,NE,1,
2026-05-11,N,1,
2026-05-12,SE,1,
2026-05-12,S,1,
2026-05-12,CO,1,
2026-05-12,NE,1,
2026-05-12,N,1,
2026-05-13,SE,1,
2026-05-13,S,1,
2026-05-13,CO,1,
2026-05-13,NE,1,
2026-05-13,N,1,
2026-05-14,SE,1,
2026-05-14,S,1,
2026-05-14,CO,1,
2026-05-14,NE,1,
2026-05-14,N,1,
2026-05-15,SE,1,
2026-05-15,S,1,
2026-05-15,CO,1,
2026-05-15,NE,1,
2026-05-15,N,1,
2026-05-16,SE,0,
2026-05-16,S,0,
2026-05-16,CO,0,
2026-05-16,NE,0,
2026-05-16,N,0,
2026-05-17,SE,0,
2026-05-17,S,0,
2026-05-17,CO,0,
2026-05-17,NE,0,
2026-05-17,N,0,
2026-05-18,SE,1,
2026-05-18,S,1,
2026-05-18,CO,1,
2026-05-18,NE,1,
2026-05-18,N,1,
2026-05-19,SE,1,
2026-05-19,S,1,
2026-05-19,CO,1,
2026-05-19,NE,1,
2026-05-19,N,1,
2026-05-20,SE,1,
2026-05-20,S,1,
2026-05-20,CO,1,
2026-05-20,NE,1,
2026-05-20,N,1,
2026-05-21,SE,1,
2026-05-21,S,1,
2026-05-21,CO,1,
2026-05-21,NE,1,
2026-05-21,N,1,
2026-05-22,SE,1,
2026-05-22,S,1,
2026-05-22,CO,1,
2026-05-22,NE,1,
2026-05-22,N,1,
2026-05-23,SE,0,
2026-05-23,S,0,
2026-05-23,CO,0,
2026-05-23,NE,0,
2026-05-23,N,0,
2026-05-24,SE,0,
2026-05-24,S,0,
2026-05-24,CO,0,
2026-05-24,NE,0,
2026-05-24,N,0,
2026-05-25,SE,1,
2026-05-25,S,1,
2026-05-25,CO,1,
2026-05-25,NE,1,
2026-05-25,N,1,
2026-05-26,SE,1,
2026-05-26,S,1,
2026-05-26,CO,1,
2026-05-26,NE,1,
2026-05-26,N,1,
2026-05-27,SE,1,
2026-05-27,S,1,
2026-05-27,CO,1,
2026-05-27,NE,1,
2026-05-27,N,1,
2026-05-28,SE,1,
2026-05-28,S,1,
2026-05-28,CO,1,
2026-05-28,NE,1,
2026-05-28,N,1,
2026-05-29,SE,1,
2026-05-29,S,1,
2026-05-29,CO,1,
2026-05-29,NE,1,
2026-05-29,N,1,
2026-05-30,SE,0,
2026-05-30,S,0,
2026-05-30,CO,0,
2026-05-30,NE,0,
2026-05-30,N,0,
2026-05-31,SE,0,
2026-05-31,S,0,
2026-05-31,CO,0,
2026-05-31,NE,0,
2026-05-31,N,0,
2026-06-01,SE,1,
2026-06-01,S,1,
2026-06-01,CO,1,
2026-06-01,NE,1,
2026-06-01,N,1,
2026-06-02,SE,1,
2026-06-02,S,1,
2026-06-02,CO,1,
2026-06-02,NE,1,
2026-06-02,N,1,
2026-06-03,SE,1,
2026-06-03,S,1,
2026-06-03,CO,1,
2026-06-03,NE,1,
2026-06-03,N,1,
2026-06-04,SE,0,Corpus Christi
2026-06-04,S,0,Corpus Christi
2026-06-04,CO,0,Corpus Christi
2026-06-04,NE,0,Corpus Christi
2026-06-04,N,0,Corpus Christi
2026-06-05,SE,1,
2026-06-05,S,1,
2026-06-05,CO,1,
2026-06-05,NE,1,
2026-06-05,N,1,
2026-06-06,SE,0,
2026-06-06,S,0,
2026-06-06,CO,0,
2026-06-06,NE,0,
2026-06-06,N,0,
2026-06-07,SE,0,
2026-06-07,S,0,
2026-06-07,CO,0,
2026-06-07,NE,0,
2026-06-07,N,0,
2026-06-08,SE,1,
2026-06-08,S,1,
2026-06-08,CO,1,
2026-06-08,NE,1,
2026-06-08,N,1,
2026-06-09,SE,1,
2026-06-09,S,1,
2026-06-09,CO,1,
2026-06-09,NE,1,
2026-06-09,N,1,
2026-06-10,SE,1,
2026-06-10,S,1,
2026-06-10,CO,1,
2026-06-10,NE,1,
2026-06-10,N,1,
2026-06-11,SE,1,
2026-06-11,S,1,
2026-06-11,CO,1,
2026-06-11,NE,1,
2026-06-11,N,1,
2026-06-12,SE,1,
2026-06-12,S,1,
2026-06-12,CO,1,
2026-06-12,NE,1,
2026-06-12,N,1,
2026-06-13,SE,0,
2026-06-13,S,0,
2026-06-13,CO,0,
2026-06-13,NE,0,
2026-06-13,N,0,
2026-06-14,SE,0,
2026-06-14,S,0,
2026-06-14,CO,0,
2026-06-14,NE,0,
2026-06-14,N,0,
2026-06-15,SE,1,
2026-06-15,S,1,
2026-06-15,CO,1,
2026-06-15,NE,1,
2026-06-15,N,1,
2026-06-16,SE,1,
2026-06-16,S,1,
2026-06-16,CO,1,
2026-06-16,NE,1,
2026-06-16,N,1,
2026-06-17,SE,1,
2026-06-17,S,1,
2026-06-17,CO,1,
2026-06-17,NE,1,
2026-06-17,N,1,
2026-06-18,SE,1,
2026-06-18,S,1,
2026-06-18,CO,1,
2026-06-18,NE,1,
2026-06-18,N,1,
2026-06-19,SE,1,
2026-06-19,S,1,
2026-06-19,CO,1,
2026-06-19,NE,1,
2026-06-19,N,1,
2026-06-20,SE,0,
2026-06-20,S,0,
2026-06-20,CO,0,
2026-06-20,NE,0,
2026-06-20,N,0,
2026-06-21,SE,0,
2026-06-21,S,0,
2026-06-21,CO,0,
2026-06-21,NE,0,
2026-06-21,N,0,
2026-06-22,SE,1,
2026-06-22,S,1,
2026-06-22,CO,1,
2026-06-22,NE,1,
2026-06-22,N,1,
2026-06-23,SE,1,
2026-06-23,S,1,
2026-06-23,CO,1,
2026-06-23,NE,1,
2026-06-23,N,1,
2026-06-24,SE,1,
2026-06-24,S,1,
2026-06-24,CO,1,
2026-06-24,NE,1,
2026-06-24,N,1,
2026-06-25,SE,1,
2026-06-25,S,1,
2026-06-25,CO,1,
2026-06-25,NE,1,
2026-06-25,N,1,
2026-06-26,SE,1,
2026-06-26,S,1,
2026-06-26,CO,1,
2026-06-26,NE,1,
2026-06-26,N,1,
2026-06-27,SE,0,
2026-06-27,S,0,
2026-06-27,CO,0,
2026-06-27,NE,0,
2026-06-27,N,0,
2026-06-28,SE,0,
2026-06-28,S,0,
2026-06-28,CO,0,
2026-06-28,NE,0,
2026-06-28,N,0,
2026-06-29,SE,1,
2026-06-29,S,1,
2026-06-29,CO,1,
2026-06-29,NE,1,
2026-06-29,N,1,
2026-06-30,SE,1,
2026-06-30,S,1,
2026-06-30,CO,1,
2026-06-30,NE,1,
2026-06-30,N,1,
2026-07-01,SE,1,
2026-07-01,S,1,
2026-07-01,CO,1,
2026-07-01,NE,1,
2026-07-01,N,1,
2026-07-02,SE,1,
2026-07-02,S,1,
2026-07-02,CO,1,
2026-07-02,NE,0,Independência da Bahia
2026-07-02,N,1,
2026-07-03,SE,1,
2026-07-03,S,1,
2026-07-03,CO,1,
2026-07-03,NE,1,
2026-07-03,N,1,
2026-07-04,SE,0,
2026-07-04,S,0,
2026-07-04,CO,0,
2026-07-04,NE,0,
2026-07-04,N,0,
2026-07-05,SE,0,
2026-07-05,S,0,
2026-07-05,CO,0,
2026-07-05,NE,0,
2026-07-05,N,0,
2026-07-06,SE,1,
2026-07-06,S,1,
2026-07-06,CO,1,
2026-07-06,NE,1,
2026-07-06,N,1,
2026-07-07,SE,1,
2026-07-07,S,1,
2026-07-07,CO,1,
2026-07-07,NE,1,
2026-07-07,N,1,
2026-07-08,SE,1,
2026-07-08,S,1,
2026-07-08,CO,1,
2026-07-08,NE,1,
2026-07-08,N,1,
2026-07-09,SE,0,Revolução (SP)
2026-07-09,S,1,
2026-07-09,CO,1,
2026-07-09,NE,1,
2026-07-09,N,1,
2026-07-10,SE,1,
2026-07-10,S,1,
2026-07-10,CO,1,
2026-07-10,NE,1,
2026-07-10,N,1,
2026-07-11,SE,0,
2026-07-11,S,0,
2026-07-11,CO,0,
2026-07-11,NE,0,
2026-07-11,N,0,
2026-07-12,SE,0,
2026-07-12,S,0,
2026-07-12,CO,0,
2026-07-12,NE,0,
2026-07-12,N,0,
2026-07-13,SE,1,
2026-07-13,S,1,
2026-07-13,CO,1,
2026-07-13,NE,1,
2026-07-13,N,1,
2026-07-14,SE,1,
2026-07-14,S,1,
2026-07-14,CO,1,
2026-07-14,NE,1,
2026-07-14,N,1,
2026-07-15,SE,1,
2026-07-15,S,1,
2026-07-15,CO,1,
2026-07-15,NE,1,
2026-07-15,N,1,
2026-07-16,SE,1,
2026-07-16,S,1,
2026-07-16,CO,1,
2026-07-16,NE,1,
2026-07-16,N,1,
2026-07-17,SE,1,
2026-07-17,S,1,
2026-07-17,CO,1,
2026-07-17,NE,1,
2026-07-17,N,1,
2026-07-18,SE,0,
2026-07-18,S,0,
2026-07-18,CO,0,
2026-07-18,NE,0,
2026-07-18,N,0,
2026-07-19,SE,0,
2026-07-19,S,0,
2026-07-19,CO,0,
2026-07-19,NE,0,
2026-07-19,N,0,
2026-07-20,SE,1,
2026-07-20,S,1,
2026-07-20,CO,1,
2026-07-20,NE,1,
2026-07-20,N,1,
2026-07-21,SE,1,
2026-07-21,S,1,
2026-07-21,CO,1,
2026-07-21,NE,1,
2026-07-21,N,1,
2026-07-22,SE,1,
2026-07-22,S,1,
2026-07-22,CO,1,
2026-07-22,NE,1,
2026-07-22,N,1,
2026-07-23,SE,1,
2026-07-23,S,1,
2026-07-23,CO,1,
2026-07-23,NE,1,
2026-07-23,N,1,
2026-07-24,SE,1,
2026-07-24,S,1,
2026-07-24,CO,1,
2026-07-24,NE,1,
2026-07-24,N,1,
2026-07-25,SE,0,
2026-07-25,S,0,
2026-07-25,CO,0,
2026-07-25,NE,0,
2026-07-25,N,0,
2026-07-26,SE,0,
2026-07-26,S,0,
2026-07-26,CO,0,
2026-07-26,NE,0,
2026-07-26,N,0,
2026-07-27,SE,1,
2026-07-27,S,1,
2026-07-27,CO,1,
2026-07-27,NE,1,
2026-07-27,N,1,
2026-07-28,SE,1,
2026-07-28,S,1,
2026-07-28,CO,1,
2026-07-28,NE,1,
2026-07-28,N,1,
2026-07-29,SE,1,
2026-07-29,S,1,
2026-07-29,CO,1,
2026-07-29,NE,1,
2026-07-29,N,1,
2026-07-30,SE,1,
2026-07-30,S,1,
2026-07-30,CO,1,
2026-07-30,NE,1,
2026-07-30,N,1,
2026-07-31,SE,1,
2026-07-31,S,1,
2026-07-31,CO,1,
2026-07-31,NE,1,
2026-07-31,N,1,
2026-08-01,SE,0,
2026-08-01,S,0,
2026-08-01,CO,0,
2026-08-01,NE,0,
2026-08-01,N,0,
2026-08-02,SE,0,
2026-08-02,S,0,
2026-08-02,CO,0,
2026-08-02,NE,0,
2026-08-02,N,0,
2026-08-03,SE,1,
2026-08-03,S,1,
2026-08-03,CO,1,
2026-08-03,NE,1,
2026-08-03,N,1,
2026-08-04,SE,1,
2026-08-04,S,1,
2026-08-04,CO,1,
2026-08-04,NE,1,
2026-08-04,N,1,
2026-08-05,SE,1,
2026-08-05,S,1,
2026-08-05,CO,1,
2026-08-05,NE,1,
2026-08-05,N,1,
2026-08-06,SE,1,
2026-08-06,S,1,
2026-08-06,CO,1,
2026-08-06,NE,1,
2026-08-06,N,1,
2026-08-07,SE,1,
2026-08-07,S,1,
2026-08-07,CO,1,
2026-08-07,NE,1,
2026-08-07,N,1,
2026-08-08,SE,0,
2026-08-08,S,0,
2026-08-08,CO,0,
2026-08-08,NE,0,
2026-08-08,N,0,
2026-08-09,SE,0,
2026-08-09,S,0,
2026-08-09,CO,0,
2026-08-09,NE,0,
2026-08-09,N,0,
2026-08-10,SE,1,
2026-08-10,S,1,
2026-08-10,CO,1,
2026-08-10,NE,1,
2026-08-10,N,1,
2026-08-11,SE,1,
2026-08-11,S,1,
2026-08-11,CO,1,
2026-08-11,NE,1,
2026-08-11,N,1,
2026-08-12,SE,1,
2026-08-12,S,1,
2026-08-12,CO,1,
2026-08-12,NE,1,
2026-08-12,N,1,
2026-08-13,SE,1,
2026-08-13,S,1,
2026-08-13,CO,1,
2026-08-13,NE,1,
2026-08-13,N,1,
2026-08-14,SE,1,
2026-08-14,S,1,
2026-08-14,CO,1,
2026-08-14,NE,1,
2026-08-14,N,1,
2026-08-15,SE,0,
2026-08-15,S,0,
2026-08-15,CO,0,
2026-08-15,NE,0,
2026-08-15,N,0,
2026-08-16,SE,0,
2026-08-16,S,0,
2026-08-16,CO,0,
2026-08-16,NE,0,
2026-08-16,N,0,
2026-08-17,SE,1,
2026-08-17,S,1,
2026-08-17,CO,1,
2026-08-17,NE,1,
2026-08-17,N,1,
2026-08-18,SE,1,
2026-08-18,S,1,
2026-08-18,CO,1,
2026-08-18,NE,1,
2026-08-18,N,1,
2026-08-19,SE,1,
2026-08-19,S,1,
2026-08-19,CO,1,
2026-08-19,NE,1,
2026-08-19,N,1,
2026-08-20,SE,1,
2026-08-20,S,1,
2026-08-20,CO,1,
2026-08-20,NE,1,
2026-08-20,N,1,
2026-08-21,SE,1,
2026-08-21,S,1,
2026-08-21,CO,1,
2026-08-21,NE,1,
2026-08-21,N,1,
2026-08-22,SE,0,
2026-08-22,S,0,
2026-08-22,CO,0,
2026-08-22,NE,0,
2026-08-22,N,0,
2026-08-23,SE,0,
2026-08-23,S,0,
2026-08-23,CO,0,
2026-08-23,NE,0,
2026-08-23,N,0,
2026-08-24,SE,1,
2026-08-24,S,1,
2026-08-24,CO,1,
2026-08-24,NE,1,
2026-08-24,N,1,
2026-08-25,SE,1,
2026-08-25,S,1,
2026-08-25,CO,1,
2026-08-25,NE,1,
2026-08-25,N,1,
2026-08-26,SE,1,
2026-08-26,S,1,
2026-08-26,CO,1,
2026-08-26,NE,1,
2026-08-26,N,1,
2026-08-27,SE,1,
2026-08-27,S,1,
2026-08-27,CO,1,
2026-08-27,NE,1,
2026-08-27,N,1,
2026-08-28,SE,1,
2026-08-28,S,1,
2026-08-28,CO,1,
2026-08-28,NE,1,
2026-08-28,N,1,
2026-08-29,SE,0,
2026-08-29,S,0,
2026-08-29,CO,0,
2026-08-29,NE,0,
2026-08-29,N,0,
2026-08-30,SE,0,
2026-08-30,S,0,
2026-08-30,CO,0,
2026-08-30,NE,0,
2026-08-30,N,0,
2026-08-31,SE,1,
2026-08-31,S,1,
2026-08-31,CO,1,
2026-08-31,NE,1,
2026-08-31,N,1,
2026-09-01,SE,1,
2026-09-01,S,1,
2026-09-01,CO,1,
2026-09-01,NE,1,
2026-09-01,N,1,
2026-09-02,SE,1,
2026-09-02,S,1,
2026-09-02,CO,1,
2026-09-02,NE,1,
2026-09-02,N,1,
2026-09-03,SE,1,
2026-09-03,S,1,
2026-09-03,CO,1,
2026-09-03,NE,1,
2026-09-03,N,1,
2026-09-04,SE,1,
2026-09-04,S,1,
2026-09-04,CO,1,
2026-09-04,NE,1,
2026-09-04,N,1,
2026-09-05,SE,0,
2026-09-05,S,0,
2026-09-05,CO,0,
2026-09-05,NE,0,
2026-09-05,N,0,
2026-09-06,SE,0,
2026-09-06,S,0,
2026-09-06,CO,0,
2026-09-06,NE,0,
2026-09-06,N,0,
2026-09-07,SE,0,Independência
2026-09-07,S,0,Independência
2026-09-07,CO,0,Independência
2026-09-07,NE,0,Independência
2026-09-07,N,0,Independência
2026-09-08,SE,1,
2026-09-08,S,1,
2026-09-08,CO,1,
2026-09-08,NE,1,
2026-09-08,N,1,
2026-09-09,SE,1,
2026-09-09,S,1,
2026-09-09,CO,1,
2026-09-09,NE,1,
2026-09-09,N,1,
2026-09-10,SE,1,
2026-09-10,S,1,
2026-09-10,CO,1,
2026-09-10,NE,1,
2026-09-10,N,1,
2026-09-11,SE,1,
2026-09-11,S,1,
2026-09-11,CO,1,
2026-09-11,NE,1,
2026-09-11,N,1,
2026-09-12,SE,0,
2026-09-12,S,0,
2026-09-12,CO,0,
2026-09-12,NE,0,
2026-09-12,N,0,
2026-09-13,SE,0,
2026-09-13,S,0,
2026-09-13,CO,0,
2026-09-13,NE,0,
2026-09-13,N,0,
2026-09-14,SE,1,
2026-09-14,S,1,
2026-09-14,CO,1,
2026-09-14,NE,1,
2026-09-14,N,1,
2026-09-15,SE,1,
2026-09-15,S,1,
2026-09-15,CO,1,
2026-09-15,NE,1,
2026-09-15,N,1,
2026-09-16,SE,1,
2026-09-16,S,1,
2026-09-16,CO,1,
2026-09-16,NE,1,
2026-09-16,N,1,
2026-09-17,SE,1,
2026-09-17,S,1,
2026-09-17,CO,1,
2026-09-17,NE,1,
2026-09-17,N,1,
2026-09-18,SE,1,
2026-09-18,S,1,
2026-09-18,CO,1,
2026-09-18,NE,1,
2026-09-18,N,1,
2026-09-19,SE,0,
2026-09-19,S,0,
2026-09-19,CO,0,
2026-09-19,NE,0,
2026-09-19,N,0,
2026-09-20,SE,0,
2026-09-20,S,0,
2026-09-20,CO,0,
2026-09-20,NE,0,
2026-09-20,N,0,
2026-09-21,SE,1,
2026-09-21,S,1,
2026-09-21,CO,1,
2026-09-21,NE,1,
2026-09-21,N,1,
2026-09-22,SE,1,
2026-09-22,S,1,
2026-09-22,CO,1,
2026-09-22,NE,1,
2026-09-22,N,1,
2026-09-23,SE,1,
2026-09-23,S,1,
2026-09-23,CO,1,
2026-09-23,NE,1,
2026-09-23,N,1,
2026-09-24,SE,1,
2026-09-24,S,1,
2026-09-24,CO,1,
2026-09-24,NE,1,
2026-09-24,N,1,
2026-09-25,SE,1,
2026-09-25,S,1,
2026-09-25,CO,1,
2026-09-25,NE,1,
2026-09-25,N,1,
2026-09-26,SE,0,
2026-09-26,S,0,
2026-09-26,CO,0,
2026-09-26,NE,0,
2026-09-26,N,0,
2026-09-27,SE,0,
2026-09-27,S,0,
2026-09-27,CO,0,
2026-09-27,NE,0,
2026-09-27,N,0,
2026-09-28,SE,1,
2026-09-28,S,1,
2026-09-28,CO,1,
2026-09-28,NE,1,
2026-09-28,N,1,
2026-09-29,SE,1,
2026-09-29,S,1,
2026-09-29,CO,1,
2026-09-29,NE,1,
2026-09-29,N,1,
2026-09-30,SE,1,
2026-09-30,S,1,
2026-09-30,CO,1,
2026-09-30,NE,1,
2026-09-30,N,1,
2026-10-01,SE,1,
2026-10-01,S,1,
2026-10-01,CO,1,
2026-10-01,NE,1,
2026-10-01,N,1,
2026-10-02,SE,1,
2026-10-02,S,1,
2026-10-02,CO,1,
2026-10-02,NE,1,
2026-10-02,N,1,
2026-10-03,SE,0,
2026-10-03,S,0,
2026-10-03,CO,0,
2026-10-03,NE,0,
2026-10-03,N,0,
2026-10-04,SE,0,
2026-10-04,S,0,
2026-10-04,CO,0,
2026-10-04,NE,0,
2026-10-04,N,0,
2026-10-05,SE,1,
2026-10-05,S,1,
2026-10-05,CO,1,
2026-10-05,NE,1,
2026-10-05,N,1,
2026-10-06,SE,1,
2026-10-06,S,1,
2026-10-06,CO,1,
2026-10-06,NE,1,
2026-10-06,N,1,
2026-10-07,SE,1,
2026-10-07,S,1,
2026-10-07,CO,1,
2026-10-07,NE,1,
2026-10-07,N,1,
2026-10-08,SE,1,
2026-10-08,S,1,
2026-10-08,CO,1,
2026-10-08,NE,1,
2026-10-08,N,1,
2026-10-09,SE,1,
2026-10-09,S,1,
2026-10-09,CO,1,
2026-10-09,NE,1,
2026-10-09,N,1,
2026-10-10,SE,0,
2026-10-10,S,0,
2026-10-10,CO,0,
2026-10-10,NE,0,
2026-10-10,N,0,
2026-10-11,SE,0,
2026-10-11,S,0,
2026-10-11,CO,0,
2026-10-11,NE,0,
2026-10-11,N,0,
2026-10-12,SE,0,N. Sra. Aparecida
2026-10-12,S,0,N. Sra. Aparecida
2026-10-12,CO,0,N. Sra. Aparecida
2026-10-12,NE,0,N. Sra. Aparecida
2026-10-12,N,0,N. Sra. Aparecida
2026-10-13,SE,1,
2026-10-13,S,1,
2026-10-13,CO,1,
2026-10-13,NE,1,
2026-10-13,N,1,
2026-10-14,SE,1,
2026-10-14,S,1,
2026-10-14,CO,1,
2026-10-14,NE,1,
2026-10-14,N,1,
2026-10-15,SE,1,
2026-10-15,S,1,
2026-10-15,CO,1,
2026-10-15,NE,1,
2026-10-15,N,1,
2026-10-16,SE,1,
2026-10-16,S,1,
2026-10-16,CO,1,
2026-10-16,NE,1,
2026-10-16,N,1,
2026-10-17,SE,0,
2026-10-17,S,0,
2026-10-17,CO,0,
2026-10-17,NE,0,
2026-10-17,N,0,
2026-10-18,SE,0,
2026-10-18,S,0,
2026-10-18,CO,0,
2026-10-18,NE,0,
2026-10-18,N,0,
2026-10-19,SE,1,
2026-10-19,S,1,
2026-10-19,CO,1,
2026-10-19,NE,1,
2026-10-19,N,1,
2026-10-20,SE,1,
2026-10-20,S,1,
2026-10-20,CO,1,
2026-10-20,NE,1,
2026-10-20,N,1,
2026-10-21,SE,1,
2026-10-21,S,1,
2026-10-21,CO,1,
2026-10-21,NE,1,
2026-10-21,N,1,
2026-10-22,SE,1,
2026-10-22,S,1,
2026-10-22,CO,1,
2026-10-22,NE,1,
2026-10-22,N,1,
2026-10-23,SE,1,
2026-10-23,S,1,
2026-10-23,CO,1,
2026-10-23,NE,1,
2026-10-23,N,1,
2026-10-24,SE,0,
2026-10-24,S,0,
2026-10-24,CO,0,
2026-10-24,NE,0,
2026-10-24,N,0,
2026-10-25,SE,0,
2026-10-25,S,0,
2026-10-25,CO,0,
2026-10-25,NE,0,
2026-10-25,N,0,
